"price","bedrooms","bathrooms","addr"
"2,795","1","6","420 W 42nd St #8A"
"6,450","4","2","92 2nd Ave #15"
"2,400","1","1","318 E 117th St #L"
"5,500","1","1","45 Park Ave #201"
"8,995","3","2","152 E 94th St #11EF"
"3,129","1","1","420 W 42nd St #21H"
"4,200","1","1","306 W 48th St #40B"
"7,900","2","2","112 W 18th St #2C"
"3,254","1","1","1735 York Ave #33A"
"2,150","1","6","322 E 6th St #12A"
"3,320","1","1","50 W 93rd St #505O"
"1,800","1","7","10 W 135th St #3M"
"4,331","2","2","50 W 93rd St #507C"
"3,395","1","1","230 W 55th St #12G"
"3,100","1","1","75 West St #6S"
"5,118","1","1","885 6th Ave #46D"
"1,615","1","6","700 W 192nd St #510"
"1,915","2","1","Mercer St and Waverly Pl"
"1,775","1","7","2186 5th Ave #6L"
"5,571","2","2","1 West St #3607"
"2,900","1","1","350 W 57th St #9H"
"2,975","1","1","160 W 71st St #4M"
"4,800","2","1","300 E 40th St #11R"
"1,900","1","7","5 Tudor City Pl #1107"
"19,500","4","4","310 E 69th St"
"2,300","1","7","31 W 85th St #5"
"3,799","3","1","73 E 2nd St #W6"
"1,850","1","7","164 Mott St #1"
"9,300","2","2","84-86 White St #7C"
"3,784","1","1","250 E Houston St #33"
"2,200","1","7","320 E 42nd St #1608"
"2,125","1","1","173 Avenue A #8B"
"2,566","1","1","150 W 82nd St #4E"
"1,657","1","6","700 W 192nd St #615"
"4,625","2","1","784 Columbus Ave #15R"
"2,190","1","1","57 W 105th St #1"
"3,150","2","1","222 W 20th St #16"
"2,995","1","1","316 E 19th St #3"
"3,500","1","7","20 W 15th St #6P"
"4,000","2","1","160 Bleecker St #5HW"
"3,250","3","1","1694 Park Ave #3S"
"2,350","1","8","171 E 89th St #7D"
"2,399","1","1","608 E 9th St #7"
"4,195","1","1","22 Desbrosses St #303"
"3,195","1","8","169 Bowery #6A"
"2,500","2","1","110 W 129th St #5S"
"2,000","1","8","61 W 89th St #3D"
"2,650","2","1","217 W 115th St #5B"
"2,275","1","1","542 E 79th St #2O"
"3,600","2","1","355 E 62nd St #1"
"2,300","1","1","509 E 77th St #5G"
"6,950","3","2","680 W End Ave #10D"
"2,800","2","1","1571 Lexington Ave #16"
"3,300","1","1","245 E 84th St #17A"
"4,600","2","1","207 W 11th St #3"
"1,025","4","2","522 W 157th St"
"2,800","1","9","333 E 30th St #18D"
"2,800","1","1","55 W 75th St #7"
"3,662","1","1","233 E 32nd St #PH"
"5,100","2","1","60 E 8th St #22A"
"3,000","1","8","464 W 44th St #3H"
"4,675","1","1","312 11th Ave #25C"
"3,550","1","1","115 E 34th St #1309"
"2,095","1","1","520 E 79th St #6G"
"3,695","1","1","53 Leroy St #2C"
"4,400","1","2","444 E 82nd St #29A"
"4,300","2","2","340 E 52nd St #1D"
"2,294","1","8","200 W 92nd St #2D"
"1,895","1","8","309 W 109th St #5C"
"3,254","2","1","100 Maiden Ln #415"
"3,415","1","1","90 West St #11C"
"2,406","1","8","100 Maiden Ln #523"
"2,340","1","1","319 E 53rd St #5B"
"2,225","1","8","228 E 85th St #4F"
"5,000","2","2","308 E 38th St #4A"
"3,895","1","1","66 W 38th St #2220F"
"3,900","1","1","215 E 96th St #36E"
"7,250","1","1","129 Lafayette St #5B"
"1,595","1","9","348 E 92nd St #7A"
"4,485","1","1","41 River Ter #3105"
"4,500","1","1","1 Irving Pl #V7D"
"3,670","1","1","208 W 23rd St #1416"
"4,400","1","1","1 Irving Pl #V8B"
"6,350","2","2","20 Pine St #1713"
"2,700","2","1","425 E 6th St #1A"
"1,925","1","8","45 Tudor City Pl #420"
"3,400","1","1","404 E 79th St #11C"
"5,395","1","1","160 E 22nd St #12D"
"3,950","1","1","100 United Nations Plz #25C"
"3,400","1","9","20 River Ter #18-Q"
"2,395","1","9","315 E 21st St #5D"
"2,850","1","1","6 E 65th St #6A"
"3,395","1","1","234 Mott St #20"
"2,650","1","1","438 E 13th St #A1"
"6,500","2","2","177 E 75th St #9A"
"4,495","1","8","214 E 25th St #1RW"
"3,350","1","1","77 W 55th St #3J"
"2,200","1","9","66 Madison Ave #3J"
"6,554","3","2","222 E 39th St #13G"
"3,500","1","1","250 E 40th St #25E"
"2,650","1","9","205 W 95th St #3F"
"2,600","1","9","215 W 95th St #14L"
"2,295","1","1","305 E 56th St #4F"
"3,695","1","1","400 W 55th St #104N"
"3,050","1","1","108 Perry St #4C"
"3,000","1","1","471 W 144th St #1"
"3,450","1","1","22 W 83rd St #4A"
"5,500","3","1","561 3rd Ave #2A"
"3,350","2","1","164 E 33rd St #30"
"3,483","2","1","344 E 81st St #112"
"2,095","1","1","95 Pitt St #3"
"4,100","2","1","77 W 85th St #2E"
"2,648","1","1","309 Columbus Ave #2"
"2,995","2","1","323 E 75th St #4B"
"2,495","1","1","272 E 3rd St #7"
"3,400","3","1","154 Ridge St #4"
"2,700","1","1","236 W 52nd St #C-3"
"3,250","2","1","1626 2nd Ave #1F"
"15,500","3","3","15 W 20th St #8B"
"2,500","1","1","223 Avenue B #2A"
"2,095","1","9","450 E 81st St #2C"
"5,100","2","2","222 E 18th St #GARDEN"
"1,970","2","1","631 W 207th St #39"
"2,550","1","1","187 Lenox Ave #6"
"3,000","1","1","95 E 7th St #7"
"7,500","2","2","58 W 58th St #31E"
"2,450","1","1","535 E 87th St #4B"
"3,395","2","1","102 Lexington Ave #2R"
"2,100","2","1","1512 Amsterdam Ave #9"
"4,500","2","1","207 W 10th St #4B"
"1,650","1","1","208 E 124th St #7"
"2,290","1","1","338 W 47th St #4C"
"2,500","1","1","164 E 33rd St #6"
"2,415","1","1","187 Lenox Ave #6"
"2,450","1","1","28 Orchard St #4B"
"10,250","2","2","450 W 42nd St #31513"
"2,500","1","1","15 W 64th St #A"
"2,495","2","1","305 E 78th St #1FW"
"2,500","1","1","15 W 64th St #A"
"2,700","2","1","568 Amsterdam Ave #5N"
"2,200","1","1","417 W 146th St #2"
"3,395","2","1","204 E 84th St #26"
"2,200","2","1","2235 5th Ave #8G"
"2,200","1","9","209 E 4th St #A"
"3,350","2","1","50 W 90th St #B2"
"3,000","3","1","481 W 159th St #24"
"1,825","1","1","210 E 67th St #20"
"4,250","2","1","350 W 51st St #7GG"
"5,133","3","1","97 2nd Ave #5W"
"3,437","3","1","249 E 48th St #6E"
"2,395","1","1","213 E 11th St #4C"
"11,000","5","3","322 W 85th St #1"
"2,550","1","1","E 10th St and 1st Ave"
"3,950","1","1","720 Greenwich St #2J"
"5,095","1","1","200 W 26th St #12I"
"3,300","1","1","90 West St #4-C"
"3,175","1","1","210 W 16th St #6H"
"17,500","3","2","28 Laight St #6E"
"2,930","2","1","324 E 19th St #B1"
"3,975","1","1","1 Astor Pl #4"
"8,750","2","2","250 E 53rd St #2101"
"2,925","1","9","312 11th Ave #6N"
"2,500","1","1","129 E 47th St #4-A"
"3,995","2","1","18 W 30th St #4THFLR"
"7,500","1","1","140 E 63rd St #12C"
"2,910","1","9","20 Exchange Pl #514"
"3,900","1","1","270 W 17th St #16C"
"5,450","1","1","20 River Ter #4K"
"2,800","1","2","136 W 123rd St #ONE"
"2,195","1","8","802 9th Ave #3A"
"2,100","1","8","310 E 55th St #4D"
"1,895","1","1","71 W 109th St #2C"
"2,000","1","9","247 E 62nd St #15"
"4,000","1","1","105 W 13th St #7A"
"5,850","2","2","155 W 21st St #11H"
"1,787","1","1","2160 Madison Ave #2E"
"3,400","1","1","200 E 17th St #3-B"
"2,400","1","1","129 E 4th St #44"
"2,050","1","1","95 Elizabeth St #3F"
"5,200","2","2","225 W 60th St #8E"
"2,900","2","1","247 W 63rd St #3F"
"4,125","4","2","526 W 123rd St #4W"
"1,900","1","9","1494 2nd Ave #2B"
"11,999","4","3","471 W 144th St #2"
"2,275","1","1","213 E 88th St #5B"
"3,495","2","1","422 E 9th St #2"
"3,065","1","9","306 W 48th St #4D"
"3,000","1","8","303 Park Ave S #310"
"4,000","2","1","225 W 20th St #5E"
"2,500","1","1","125 E 30th St #3B"
"5,250","2","1","201 E 12th St #204"
"2,995","1","1","140 W 55th St #4C"
"4,200","2","1","78 W 85th St #5A"
"3,000","3","1","224 W 116th St #4W"
"2,520","1","1","336 E 71st St #4A"
"2,350","2","1","67 W 109th St #4C"
"8,750","3","3","124 E 37th St #3"
"1,550","1","9","301 E 110th St #3A"
"2,495","1","1","63 Clinton St #E"
"3,300","1","9","301 E 61st St #3C"
"3,550","1","9","145 4th Ave #8L"
"2,695","1","1","251 W 92nd St #8D3"
"4,100","1","1","41 River Ter #1604"
"4,195","3","1","251 W 92nd St #2-C"
"2,700","1","1","522 E 82nd St #7"
"2,625","1","1","130 E 24th St #5-B"
"4,900","2","2","150 E 57th St #22D"
"3,000","1","9","111 Worth St #9K"
"4,195","2","2","31 E 1st St #1L"
"3,950","2","1","222 E 31st St #3"
"4,495","2","1","121 W 92nd St #1"
"2,950","1","1","1 Irving Pl #V19I"
"2,850","1","9","300 E 34th St #30A"
"3,500","1","1","137 Avenue A #3B"
"7,395","2","2","123 Washington St #40B"
"2,550","1","1","411 E 53rd St #6J"
"4,200","1","1","389 E 89th St #4-B"
"2,650","1","1","11 Waverly Pl #4L"
"6,750","3","2","295 Park Ave S #8F"
"3,100","1","1","540 W 49th St #605N"
"2,995","1","1","148 E 24th St #3F"
"5,725","1","1","450 W 17th St #809"
"2,727","2","1","41 Henry St #20"
"7,500","2","2","70 Little West St #10J"
"6,695","2","2","1214 5th Ave #30652"
"2,658","1","1","120 Riverside Dr #2G"
"3,300","1","1","5 Tudor City Pl #1112"
"3,500","1","1","1700 York Ave #7C"
"2,750","2","1","313 E 95th St #12"
"3,550","2","1","35 Christopher St #4A"
"2,495","1","9","488 7th Ave #6J"
"2,545","1","1","334 E 94th St"
"4,200","1","1","45 Park Ave #1105"
"4,850","3","1","737 10th Ave #22K"
"3,600","1","1","372 5th Ave #2J"
"1,800","1","1","143 E 30th St #502"
"1,995","1","1","630 Lenox Ave #A2"
"4,100","2","1","508 Greenwich St #3"
"2,100","1","1","607 W 161st St #4"
"2,500","1","1","124 W 81st St #8"
"3,195","2","1","32 Grand St #13"
"2,300","2","1","515 W 156th St #54-519"
"2,700","1","1","340 W 71st St #7"
"2,500","1","1","155 E 30th St #4D"
"3,450","2","1","318 W 77th St #2B"
"3,400","1","1","155 W 71st St #3F"
"3,075","1","1","227 Mulberry St #6C"
"3,000","1","1","1270 5th Ave #8J"
"4,995","5","2","W 107th St and Broadway"
"3,500","1","1","160 Bleecker St #10AW"
"1,695","1","1","34 Hillside Ave #1P"
"2,600","1","1","155 E 30th St #3A"
"2,450","1","1","318 E 62nd St #3F"
"1,875","1","1","503 E 73rd St #2"
"3,000","4","1","205 W 147th St #14"
"1,999","1","1","317 E 75th St #1"
"5,100","3","1","737 10th Ave #26L"
"2,075","1","1","217 E 29th St #42"
"2,599","1","1","240 W 16th St #GFA"
"4,150","2","1","401 2nd Ave #8-F"
"2,395","1","1","244 E 77th St #4"
"2,595","1","1","132 E 24th St #3"
"2,095","1","1","524 E 5th St #7"
"2,300","2","1","335 E 94th St #26"
"1,700","1","1","265 W 146th St #3B"
"4,695","3","1","520 E 12th St #2A"
"1,925","1","1","143 Haven Ave #B55"
"4,500","2","1","116 E 63rd St #1"
"2,495","3","1","414 E 115th St #2A"
"9,999","5","2","30 W 105th St #2"
"3,200","2","1","304 E 5th St #5D"
"1,650","1","1","565 W 188th St #45"
"3,375","2","1","121 Rivington St #21B"
"1,995","1","1","326 E 25th St #5A"
"2,050","2","1","265 W 146th St #2"
"3,595","1","1","77 Barrow St #1FW"
"3,000","2","1","36 Ludlow St #5"
"5,250","3","1","316 W 19th St #2W"
"2,450","1","1","231 W 25th St #3E"
"2,000","1","1","339 E 57th St #5D"
"7,595","3","3","2nd Ave and E 38th St"
"2,750","1","1","202 Avenue Of The Americas #5B"
"2,350","1","1","148 W 77th St #2A"
"2,100","1","1","321 E 69th St #1C"
"2,800","1","1","340 E 23rd St #11J"
"2,825","2","1","421 E 65th St #7"
"2,600","1","1","92 Horatio St #J2"
"2,300","1","1","15 W 64th St #5D"
"2,250","1","1","321 E 69th St #1A"
"2,895","1","1","182 Avenue A #6"
"10,500","4","3","125 Rivington St #3"
"2,807","1","1","50 W 88th St #7"
"5,200","3","2","138 E 94th St #6NW"
"3,950","2","1","372 Central Park W #16J"
"4,150","1","1","250 W 19th St #10O"
"2,675","1","1","434 W 19th St #6B"
"2,895","1","1","25 Minetta Ln #4L"
"3,050","1","1","4 Park Ave #19F"
"6,700","3","2","30 Waterside Plz #300660"
"3,850","1","1","30 Waterside Plz #300266"
"5,400","2","2","20 Waterside Plz #200226"
"5,400","2","2","20 Waterside Plz #200356"
"3,300","1","1","40 Waterside Plz #400218"
"3,850","3","1","212 E 45th St #2"
"4,033","2","1","40 Waterside Plz #220"
"7,000","3","3","360 E 88th St #37B"
"2,400","1","1","64 W 108th St #3F"
"2,795","1","1","171 E 83rd St #5E"
"2,200","1","1","106 Pinehurst Ave #A63"
"1,975","1","1","448 E 84th St #3D"
"3,233","1","1","10 Waterside Plz #104"
"2,450","2","1","2281 1st Ave #1A"
"5,500","2","1","331 W 19th St #PARLOR"
"2,600","2","1","1392 Madison Ave #9"
"2,400","1","1","860 W 181st St #67A"
"3,400","1","1","141 E 36th St #2R"
"3,250","3","1","24 E 97th St #6"
"17,000","2","2","15 Central Park W #24F"
"3,600","2","1","444 E 58th St #3D"
"3,600","3","1","1392 Madison Ave #28"
"6,995","2","2","146 W 57th St #34A"
"2,650","1","1","400 Central Park W #12G"
"55,000","3","4","432 Park Ave #35B"
"3,300","2","1","167 W 72nd St #3R"
"4,600","2","1","E 23rd St and Park Ave S"
"1,925","1","1","420 E 73rd St #1A"
"3,650","1","1","145 4th Ave #14H"
"11,900","2","2","205 E 85th St #17C"
"3,500","1","1","170 W 23rd St #5B"
"3,500","1","1","253 W 73rd St #4A"
"3,000","1","1","175 W 13th St #9A"
"85,000","3","4","795 5th Ave #10"
"3,600","1","1","110 E 87th St #7B"
"4,800","2","2","235 E 40th St #31A"
"2,550","1","1","392 Central Park W #18S"
"9,215","2","2","456 Washington St #29104"
"8,200","2","2","150 Columbus Ave #11F"
"2,800","1","1","237 E 88th St #402"
"34,900","4","5","111 W 67th St #42A"
"6,000","1","1","28 E 10th St #4A"
"3,195","1","1","133 W 3rd St #2R"
"2,900","1","1","177 Avenue B #2BB"
"2,800","1","1","7 E 14th St #1522"
"2,700","1","1","45 W 10th St #2B"
"5,900","2","2","120 Riverside Blvd #2K"
"3,500","3","2","313 W 143rd St #1B"
"3,150","1","1","111 Fulton St #705"
"8,500","1","1","241 W 4th St #PFT"
"12,950","1","1","1 Central Park S #1807"
"6,500","2","2","255 E 49th St #18D"
"2,995","1","1","39 Jane St #3D"
"3,500","1","1","25 W 83rd St #2F"
"2,400","1","1","236 E 47th St #17D"
"4,250","1","1","25 Sutton Pl S #18D"
"15,250","2","2","721 5th Ave #30G"
"2,900","1","1","77 Fulton St #23J"
"2,500","1","1","255 E 49th St #3F"
"3,250","1","1","470 W 24th St #11F"
"5,500","1","2","117 E 57th St #42B"
"3,200","1","1","55 Wall St #614"
"3,995","3","2","106 W 117th St #6J"
"2,400","1","1","206 Thompson St #1"
"3,900","1","1","300 E 64th St #6D"
"9,500","2","2","461 Broome St #4"
"2,600","1","1","202 Thompson St #12"
"8,700","2","2","1080 Madison Ave #14A"
"3,600","2","2","310 W 120th St #3K"
"8,500","1","1","1 Central Park S #608"
"2,195","1","1","341 W 45th St #215"
"10,500","2","2","1 Morton Sq #4EWE"
"12,750","2","2","40 Bond St #6D"
"2,395","1","1","250 W 105th St #5A"
"3,500","1","1","210 W 19th St #5H"
"7,667","5","2","350 E 13th St #7"
"11,750","3","2","210 E 68th St #4C"
"3,961","1","1","123 Bank St #550"
"1,175","3","1","600 W 136th St #5GG"
"1,645","1","1","515 W 168th St #4B"
"7,400","2","2","E 80th St and Park Ave"
"3,200","1","1","4 Lexington Ave #9B"
"5,700","2","2","Broadway and Columbus Cir"
"3,850","1","1","157 E 18th St #3A"
"7,000","1","1","801 Greenwich St #6THFL"
"7,667","5","2","350 E 13th St #3"
"3,600","1","1","555 W 23rd St #N10J"
"2,795","2","1","1827 2nd Ave #2E"
"7,300","2","2","188 Ludlow St #22H"
"3,695","1","1","39 Jane St #3A"
"2,300","1","1","25 W 83rd St #1F"
"6,500","1","2","117 E 57th St #25H"
"48,000","4","4","11 E 36th St #2"
"4,450","1","1","22 E 66th St #3"
"2,300","1","1","186 W 80th St #5C"
"6,800","2","1","515 Broadway #2AF"
"3,375","3","1","507 E 83rd St #1B"
"3,700","2","1","95 Lexington Ave #3H"
"13,600","3","2","515 Broadway #2ARF"
"2,400","1","1","230 Riverside Dr #12C"
"7,495","1","1","721 5th Ave #33F"
"2,500","1","1","316 W 14th St #21"
"2,350","1","1","330 E 119th St #3C"
"7,999","2","2","300 E 55th St #9C"
"1,875","1","1","411 E 118th St #32"
"1,950","1","1","442 E 75th St #D5"
"2,950","3","1","64 Wadsworth Ter #4F"
"2,600","1","1","212 W 79th St #2C"
"8,312","1","1","800 5th Ave #A"
"2,250","1","1","102 W 80th St #88"
"4,200","1","1","36 W 9th St #5"
"6,400","2","2","22 E 36th St #4-B"
"1,795","1","1","22 W 77th St #23"
"5,900","2","2","46 E 91st St #5-B"
"3,500","1","1","201 W 77th St #5F"
"3,500","2","1","237 Eldridge St #19"
"5,695","1","1","160 W 62nd St #30A"
"2,450","1","1","327-333 E 90th St #4J"
"19,995","4","4","351 E 51st St #LOFT5E"
"2,000","1","1","105 E 15th St #58"
"2,895","1","1","44 Avenue B #4C"
"1,775","1","1","571-579 Academy St #5B"
"3,300","2","1","340 E 74th St #2X"
"3,695","1","1","121 Madison Ave #6M"
"2,750","1","1","560 Main St #1002"
"1,700","1","1","442 E 115th St #5"
"2,025","1","1","245 W 115th St #19"
"3,500","1","1","342 E 55th St #7A"
"3,400","1","1","160 E 27th St #11A"
"3,200","1","1","318 W 49th St #1RE"
"6,075","2","1","210 E 68th St #14B"
"7,195","2","2","36 Dominick St #3"
"3,450","1","1","11 Varick St #4S"
"7,000","2","2","256 W 10th St #5A"
"2,750","1","1","305 E 56th St #GARDEN"
"25,000","3","3","250 West St #2D"
"10,500","2","2","11 E 29th St #44A"
"1,875","1","1","445 W 36th St #14A"
"2,695","1","1","220 E 87th St #3G"
"2,200","1","1","510 W 123rd St #63"
"3,100","2","2","540 W 163rd St #5B"
"2,050","1","1","536 E 79th St #6P"
"6,800","1","1","515 Broadway #2AR"
"2,500","2","1","108 E 97th St #5E"
"2,500","1","1","235 E 13th St #5I"
"3,000","1","1","55 Wall St #633"
"3,000","1","1","30 W 61st St #22E"
"6,500","2","2","170 E 77th St #7C"
"3,250","1","1","35 W 69th St #2R"
"3,321","1","1","561 10th Ave #33A"
"4,000","1","1","50 Riverside Blvd #5T"
"2,800","2","1","331 E 65th St #4THFL"
"2,350","1","1","504 E 88th St #5E"
"6,700","3","2","Coenties Slip and Water St"
"2,550","1","1","224 W 16th St #19"
"2,750","2","1","326 E 94th St #2E"
"3,099","1","1","164 8th Ave #1"
"2,350","1","1","315 E 69th St #5H"
"1,975","1","1","139 E 110th St #51"
"2,650","2","1","324 E 94th St #5R"
"8,995","4","3","W 97th St and Central Park W"
"2,495","1","1","85 Christopher St #4A"
"3,500","1","1","30 E 85th St #5F"
"2,995","2","1","127 W 72nd St #3R"
"5,600","4","1","27 W 27th St #5"
"2,000","1","1","338 E 14th St #ONEC"
"40,000","2","3","35 E 76th St #2001"
"53,895","1","1","4 W 58th St #10"
"47,000","8","9","135 E 15th St"
"2,300","1","1","2nd Ave and E 73rd St"
"3,695","2","1","269 W 12th St #21"
"9,500","2","2","255 E 74th St #14B"
"2,600","1","1","72 E 86th St #4R"
"1,925","1","1","311 E 109th St #5C"
"3,495","1","1","101 W 70th St #6S"
"2,599","2","1","124 E 103rd St #14"
"2,150","1","1","406 E 64th St #1"
"5,750","1","1","407-409 E 70th St #4THFLOOR"
"1,975","1","1","311 E 109th St #4D"
"2,895","1","1","400 W 55th St #806C"
"2,800","3","1","235 E 115th St #2"
"6,500","1","1","138 Mulberry St #5A"
"3,195","2","1","29 A Clinton St #3D"
"2,795","2","1","1229 1st Ave #12"
"2,800","1","1","40 E 75th St #5B"
"2,100","1","1","137 E 110th St #3RW"
"7,500","4","1","146 W 28th St #6E"
"2,595","1","1","346 E 119th St #3BB"
"3,638","1","1","221 W 29th St #8E"
"4,995","3","2","134 E 28th St #4"
"2,700","1","1","344 W 17th St #4B"
"2,995","2","1","321 E 85th St #4A"
"41,395","1","1","4 W 58th St #13"
"7,300","4","3","518 W 150th St #2"
"3,050","1","1","32 W 69th St #2S"
"2,150","1","1","225 W 16th St #1-B"
"3,700","1","1","154 E 61st St #3"
"3,070","2","2","1611 2nd Ave #145"
"1,850","2","1","73 Seaman Ave #3C"
"16,000","3","2","50 Wooster St #2NR"
"2,395","2","1","328 E 66th St #3F"
"2,695","1","1","50 W 88th St #5"
"53,895","1","1","4 W 58th St #11"
"2,550","2","1","326 E 13th St #12"
"2,750","1","1","74 Riverside Dr #3F"
"2,500","1","1","210 E 36th St #11C"
"5,500","3","1","401 2nd Ave #9-G"
"5,210","1","1","105 Duane St #24114"
"2,787","1","1","166 W 75th St #810"
"2,975","3","1","2173 3rd Ave #7"
"4,095","2","1","172 Bleecker St #2"
"2,200","1","1","235 E 60th St #4F"
"6,495","3","3","290 Riverside Dr #4B"
"4,700","3","2","311 W 48th St #2"
"2,495","1","1","101 W 73rd St #1-C"
"2,195","1","1","711 W End Ave #5FN"
"2,045","1","1","1531 York Ave #2CC"
"2,000","1","1","326 Columbus Ave #2-C"
"3,050","1","1","305 E 63rd St #7J"
"2,500","1","1","316 E 3rd St #4C"
"8,433","5","2","E 13th St and 1st Ave"
"1,900","1","1","619 W 142nd St #3"
"2,500","1","1","288 Lexington Ave #8C"
"2,074","1","1","68 W 85th St #9"
"2,450","1","1","1436 Lexington Ave #1B"
"4,354","1","1","151 E 80th St #9D"
"2,550","1","1","705 9th Ave #2W"
"3,900","1","1","40 E 75th St #1A"
"2,599","2","1","124 E 103rd St #5"
"1,695","1","1","159-34 Riverside Dr W #1G90"
"7,000","2","3","62 W 62nd St #16A"
"1,925","1","1","311 E 109th St #5D"
"28,000","3","3","831 Broadway"
"3,400","1","1","27 W 85th St #2B"
"2,300","1","1","1567 Lexington Ave #8"
"2,000","1","1","101 W 73rd St #3E"
"2,200","1","1","305 E 83rd St #E"
"1,700","1","1","812 W 181st St #42"
"8,500","2","2","2 Columbus Ave #37B"
"3,199","3","1","126 E 103rd St #26"
"3,900","1","1","160 W 73rd St #4C"
"10,000","1","1","175 E 2nd St #5C"
"2,239","2","1","431 E 9th St #5"
"2,975","2","1","178 W Houston St #5A"
"2,262","2","1","417 E 9th St #11"
"2,250","1","1","229 E 96th St #3FE"
"2,300","1","1","516 W 47th St #S5K"
"2,650","1","1","29 W 12th St #4D"
"2,795","2","1","1443 York Ave #2E"
"2,500","1","1","465 W 51st St #4D"
"2,395","1","1","407 E 77th St #2W"
"3,700","1","1","1 Columbus Pl #N26E"
"2,475","1","1","330 E 11th St #1"
"2,429","1","1","69 Clinton St #4A"
"4,990","3","1","2nd Ave and E 5th St"
"2,800","1","1","48 W 73rd St #3"
"4,040","1","1","105 Duane St #23976"
"2,950","1","1","106 W 13th St #27"
"4,365","2","1","3rd Ave and E 95th St"
"6,700","3","2","135 E 38th St #11"
"3,800","1","1","160 W 73rd St #9C"
"3,000","3","2","214 Edgecombe Ave #1"
"2,650","1","1","231 W 13th St #8"
"4,250","2","1","220 Park Ave S #4F"
"2,400","2","1","417 E 9th St #3"
"3,288","2","1","435 E 76th St #3D"
"5,400","1","1","133 W 22nd St #3C"
"6,000","2","2","34 W 89th St #PARLOR"
"3,150","1","1","220 Park Ave S #23"
"6,995","1","2","15 Broad St #1712"
"2,795","2","1","316 E 92nd St #1RW"
"2,595","2","1","30 W 141st St #3D"
"4,995","2","2","220 E 65th St #12K"
"3,695","1","1","305 W 52nd St #4L"
"3,100","2","1","144 East Broadway #H"
