SHELTER_ID,the_geom,CORNER,LOCATION,AT_BETWEEN,IN_SERVICE,LONGITUDE,LATITUDE
MN0767,POINT (-73.984494 40.7739),SE,W 65 ST,AMSTERDAM AV,Y,-73.984494,40.7739
MN0770,POINT (-73.962207 40.800358),SW,COLUMBUS AV,W 108 ST,Y,-73.962207,40.800358
MN0775,POINT (-73.972511 40.786227),SW,COLUMBUS AV,W 86 ST,Y,-73.972511,40.786227
MN0776,POINT (-73.975002 40.782814),NW,COLUMBUS AV,W 80 ST,Y,-73.975002,40.782814
MN0778,POINT (-73.979137 40.777146),SW,COLUMBUS AV,W 72 ST,Y,-73.979137,40.777146
MN0781,POINT (-73.979907 40.780776),NE,AMSTERDAM AV,W 75 ST,Y,-73.979907,40.780776
MN0781A,POINT (-73.977087 40.784652),NE,AMSTERDAM AV,W 81 ST,Y,-73.977087,40.784652
MN0783,POINT (-73.976159 40.785921),NE,AMSTERDAM AV,W 83 ST,Y,-73.976159,40.785921
MN0786,POINT (-73.971507 40.792298),NE,AMSTERDAM AV,W 93 ST,Y,-73.971507,40.792298
MN0787,POINT (-73.969136 40.795539),NE,AMSTERDAM AV,W 98 ST,Y,-73.969136,40.795539
MN0788,POINT (-73.967274 40.798094),NE,AMSTERDAM AV,W 102 ST,Y,-73.967274,40.798094
MN0790,POINT (-73.9654 40.800674),NE,AMSTERDAM AV,W 106 ST,Y,-73.9654,40.800674
MN0797,POINT (-73.965402 40.800193),SE,W 106 ST,AMSTERDAM AV,Y,-73.965402,40.800193
MN0801,POINT (-73.960052 40.813624),SW,BROADWAY,LA SALLE ST,Y,-73.960052,40.813624
MN0804,POINT (-73.953745 40.816624),NE,AMSTERDAM AV,W 131 ST,Y,-73.953745,40.816624
MN0805,POINT (-73.952837 40.817867),NE,AMSTERDAM AV,W 133 ST,Y,-73.952837,40.817867
MN0810,POINT (-73.960741 40.812026),NE,BROADWAY,W 122 ST,Y,-73.960741,40.812026
MN0811,POINT (-73.958086 40.815245000000004),SE,W 125 ST,BROADWAY,Y,-73.958086,40.815245
MN0813,POINT (-73.959157 40.814843),SW,BROADWAY,TIEMANN PL,Y,-73.959157,40.814843
MN0814,POINT (-73.937575 40.829006),SW,FREDERICK DOUGLASS BLVD,W 155 ST,Y,-73.937575,40.829006
MN0815,POINT (-73.936381 40.830632),SW,FREDERICK DOUGLASS BLVD,W 159 ST,Y,-73.936381,40.830632
MN0819,POINT (-73.951148 40.81041),NW,FREDERICK DOUGLASS BLVD,W 125 ST,Y,-73.951148,40.81041
MN0825,POINT (-73.936132 40.815011),NW,5 AV,W 138 ST,Y,-73.936132,40.815011
MN0828,POINT (-73.940424 40.813812),SE,W 135 ST,MALCOLM X BLVD,Y,-73.940424,40.813812
MN0830,POINT (-73.953039 40.803551),NW,W 116 ST,ADAM CLAYTON POWELL BLVD,Y,-73.953039,40.803551
MN0832,POINT (-73.94914300000002 40.801683),SE,W 116 ST,MALCOLM X BLVD,Y,-73.949143,40.801683
MN0836,POINT (-73.954986 40.799397),NE,W 110 ST,ADAM CLAYTON POWELL BLVD,Y,-73.954986,40.799397
MN0844,POINT (-73.947784 40.795787),NE,MADISON AV,E 109 ST,Y,-73.947784,40.795787
MN0848,POINT (-73.946598 40.791967),SW,LEXINGTON AV,E 106 ST,Y,-73.946598,40.791967
MN0863,POINT (-73.937101 40.81041),NE,MADISON AV,E 132 ST,Y,-73.937101,40.81041
MN0866,POINT (-73.943824 40.784257),NE,1 AV,E 97 ST,Y,-73.943824,40.784257
MN0868,POINT (-73.953762 40.78716800000001),NE,E 96 ST,MADISON AV,Y,-73.953762,40.787168
MN0884,POINT (-73.944363 40.791548),NE,E 106 ST,3 AV,Y,-73.944363,40.791548
MN0890,POINT (-73.939834 40.846803),NE,FT WASHINGTON AV,W 175 ST,Y,-73.939834,40.846803
MN0894,POINT (-73.933948 40.853943),SW,BROADWAY,W 187 ST,Y,-73.933948,40.853943
MN0900,POINT (-73.92798 40.852308),SW,AMSTERDAM AV,W 188 ST,Y,-73.92798,40.852308
MN0907,POINT (-73.937764 40.835079),NW,EDGECOMBE AV,W 162 ST,Y,-73.937764,40.835079
MN0910,POINT (-73.944233 40.837521),SW,FT WASHINGTON AV,W 162 ST,Y,-73.944233,40.837521
MN0911,POINT (-73.940976 40.844494),SW,FT WASHINGTON AV,W 172 ST,Y,-73.940976,40.844494
MN0916,POINT (-73.930153 40.863106),SW,BROADWAY,DONGAN PL,Y,-73.930153,40.863106
MN0925,POINT (-73.939932 40.832457),SW,EDGECOMBE AV,W 158 ST,Y,-73.939932,40.832457
MN0930,POINT (-73.932635 40.845924),SW,AMSTERDAM AV,W 178 ST,Y,-73.932635,40.845924
MN0937,POINT (-73.928754 40.856351),NW,ST NICHOLAS AV,W 192 ST,Y,-73.928754,40.856351
MN9004,POINT (-73.999331 40.749468),SW,9 AV,W 28 ST,Y,-73.999331,40.749468
MN9007,POINT (-73.969696 40.790097),SW,COLUMBUS AV,W 92 ST,Y,-73.969696,40.790097
MN9011,POINT (-73.970387 40.752536),NW,2 AV,E 46 ST,Y,-73.970387,40.752536
MN9013,POINT (-73.937071 40.85487),SW,FT WASHINGTON AV,W 187 ST,Y,-73.937071,40.85487
MN9016,POINT (-73.972419 40.791017),NE,AMSTERDAM AV,W 91 ST,Y,-73.972419,40.791017
MN9025,POINT (-73.934533 40.858726),SW,FT WASHINGTON AV,CABRINI BLVD,Y,-73.934533,40.858726
MN9026,POINT (-74.00478100000001 40.740606),SE,W 14 ST,HUDSON ST,Y,-74.004781,40.740606
MN9028,POINT (-73.92683200000002 40.86557),NE,BROADWAY,DYCKMAN ST,Y,-73.926832,40.86557
MN9029,POINT (-73.94253 40.806194),SW,5 AV,W 125 ST,Y,-73.94253,40.806194
MN9030,POINT (-73.942644 40.831826),NE,AMSTERDAM AV,W 155 ST,Y,-73.942644,40.831826
MN9031,POINT (-73.933479 40.854415),NE,BROADWAY,W 187 ST,Y,-73.933479,40.854415
MN9032,POINT (-73.986886 40.776247),NE,WEST END AV,W 66 ST,Y,-73.986886,40.776247
MN9035,POINT (-73.976911 40.72690600000001),SW,AV C,E 12 ST,Y,-73.976911,40.726906
MN9036,POINT (-73.982913 40.714915),NW,GRAND ST,E  BROADWAY,Y,-73.982913,40.714915
MN9038,POINT (-73.934659 40.852567),SW,BROADWAY,W 185 ST,Y,-73.934659,40.852567
MNBR546,POINT (-74.001425 40.730775),SE,6 AV,W 3 ST,Y,-74.001425,40.730775
MNBX041,POINT (-73.9832 40.747275),NE,MADISON AV,E 33 ST,Y,-73.9832,40.747275
MNBX214,POINT (-73.999796 40.733097),NE,6 AV,WAVERLY PL,Y,-73.999796,40.733097
MNBX222,POINT (-73.987259 40.741712),NE,MADISON AV,E 24 ST,Y,-73.987259,40.741712
MNBX285,POINT (-73.998448 40.734938),NE,6 AV,W 10 ST,Y,-73.998448,40.734938
MNBX411,POINT (-73.986306 40.743004),NE,MADISON AV,E 26 ST,Y,-73.986306,40.743004
MNBX510,POINT (-73.985028 40.742277),NW,PARK AV,E 26 ST,Y,-73.985028,40.742277
MNBX562,POINT (-73.98806 40.743871),SW,5 AV,W 27 ST,Y,-73.98806,40.743871
MNQN852,POINT (-74.010059 40.732884),NE,WEST ST,CHRISTOPHER ST,Y,-74.010059,40.732884
QN0003,POINT (-73.90586800000001 40.77262),SE,DITMARS BLVD,STEINWAY ST,Y,-73.905868,40.77262
QN0004,POINT (-73.903386 40.771062),NW,DITMARS BLVD,45 ST,Y,-73.903386,40.771062
QN0007,POINT (-73.897499 40.768211),NW,DITMARS BLVD,72 ST,Y,-73.897499,40.768211
QN0011,POINT (-73.901739 40.776299),SE,STEINWAY ST,20 AV & 20 RD,Y,-73.901739,40.776299
QN0013,POINT (-73.908524 40.770942),SW,STEINWAY ST,23 AV,Y,-73.908524,40.770942
QN0015,POINT (-73.91198 40.767743),SW,STEINWAY ST,25 AV & 28 AV,Y,-73.91198,40.767743
QN0016,POINT (-73.914742 40.763855),NE,30 AV,STEINWAY ST,Y,-73.914742,40.763855
QN0017,POINT (-73.915244 40.763927),SW,30 AV,STEINWAY ST,Y,-73.915244,40.763927
QN0020,POINT (-73.91687000000002 40.780299),SE,21 ST,DITMARS BLVD,Y,-73.91687,40.780299
QN0022,POINT (-73.921214 40.776743),NE,21 ST,24 AV,Y,-73.921214,40.776743
QN0024,POINT (-73.931397 40.765371),NE,21 ST,BROADWAY,Y,-73.931397,40.765371
QN0026,POINT (-73.933647 40.763006),NE,21 ST,34 AV,Y,-73.933647,40.763006
QN0027,POINT (-73.934338 40.762621),SW,21 ST,34 AV,Y,-73.934338,40.762621
QN0029,POINT (-73.935738 40.761155),SW,21 ST,35 AV,Y,-73.935738,40.761155
QN0030,POINT (-73.936764 40.760077),NW,21 ST,36 AV,Y,-73.936764,40.760077
QN0031,POINT (-73.936474 40.76005000000001),NE,21 ST,36 AV,Y,-73.936474,40.76005
QN0035,POINT (-73.942092 40.754176),NE,21 ST,41 AV,Y,-73.942092,40.754176
QN0036,POINT (-73.943508 40.752701),NE,21 ST,QUEENS PLZ,Y,-73.943508,40.752701
QN0042,POINT (-73.92109 40.766672),SE,30 AV,31 ST,Y,-73.92109,40.766672
QN0044,POINT (-73.907176 40.753154),SW,NORTHERN BLVD,54 ST,Y,-73.907176,40.753154
QN0047,POINT (-73.918763 40.75878),SE,BROADWAY,STEINWAY & 41 ST,Y,-73.918763,40.75878
QN0048,POINT (-73.925161 40.761781),SE,BROADWAY,31 ST,Y,-73.925161,40.761781
QN0050,POINT (-73.928689 40.763477),SW,BROADWAY,CRESCENT ST & 23 ST,Y,-73.928689,40.763477
QN0051,POINT (-73.928662 40.763639),NW,BROADWAY,CRESCENT ST,Y,-73.928662,40.763639
QN0052,POINT (-73.916574 40.780373),NE,DITMARS BLVD,21 ST,Y,-73.916574,40.780373
QN0053,POINT (-73.9091 40.7751),NW,DITMARS BLVD,35 ST,Y,-73.9091,40.7751
QN0055,POINT (-73.903274 40.775239),SW,STEINWAY ST,20 RD,Y,-73.903274,40.775239
QN0058,POINT (-73.92808 40.769744),SW,21 ST,30 AV,Y,-73.92808,40.769744
QN0061,POINT (-73.94457 40.759057),SW,VERNON BLVD,38 AV,Y,-73.94457,40.759057
QN0066,POINT (-73.917649 40.76522),NW,30 AV,36 ST,Y,-73.917649,40.76522
QN0073,POINT (-73.940034 40.765737),NE,VERNON BLVD,34 AV,Y,-73.940034,40.765737
QN0075,POINT (-73.901414 40.776399),NE,20 AV,STEINWAY ST,Y,-73.901414,40.776399
QN0078,POINT (-73.920221 40.743086),SE,QUEENS BLVD,44 ST,Y,-73.920221,40.743086
QN0093,POINT (-73.914214 40.743702),NW,ROOSEVELT AV,51 ST,Y,-73.914214,40.743702
QN0094,POINT (-73.918765 40.732695),NE,48 ST,L.I.E.,Y,-73.918765,40.732695
QN0098,POINT (-73.900385 40.745977),NW,ROOSEVELT AV,64 ST,Y,-73.900385,40.745977
QN0111,POINT (-73.915773 40.74319),SW,ROOSEVELT AV,49 ST,Y,-73.915773,40.74319
QN0121,POINT (-73.871733 40.76255),NW,ASTORIA BLVD,98 ST,Y,-73.871733,40.76255
QN0124,POINT (-73.874097 40.756862),NW,NORTHERN BLVD,JUNCTION BLVD,Y,-73.874097,40.756862
QN0125,POINT (-73.876401 40.756614),NW,NORTHERN BLVD,92 ST,Y,-73.876401,40.756614
QN0126,POINT (-73.877331 40.763043),SW,92 ST,ASTORIA BLVD & 30 AV,Y,-73.877331,40.763043
QN0128,POINT (-73.88764 40.765262),NW,ASTORIA BLVD,82 ST,Y,-73.88764,40.765262
QN0132,POINT (-73.88471 40.751511),SW,82 ST,35 AV,Y,-73.88471,40.751511
QN0134,POINT (-73.891089 40.758777),NW,31 AV,77 ST,Y,-73.891089,40.758777
QN0135,POINT (-73.894427 40.75811),SW,73 ST,31 AV,Y,-73.894427,40.75811
QN0137,POINT (-73.891732 40.748807),SE,74 ST,37 AV,Y,-73.891732,40.748807
QN0139,POINT (-73.86689 40.757612),NW,NORTHERN BLVD,102 ST,Y,-73.86689,40.757612
QN0141,POINT (-73.861339 40.757927),NW,NORTHERN BLVD,108 ST,Y,-73.861339,40.757927
QN0142,POINT (-73.863177 40.757857),NW,NORTHERN BLVD,106 ST,Y,-73.863177,40.757857
QN0147,POINT (-73.889389 40.755248),NW,NORTHERN BLVD,78 ST,Y,-73.889389,40.755248
QN0152,POINT (-73.888811 40.762764),SW,25 AV,80 ST,Y,-73.888811,40.762764
QN0153,POINT (-73.867064 40.761299),NE,31 AV,102 ST,Y,-73.867064,40.761299
QN0156,POINT (-73.860949 40.75814),NE,108 ST,NORTHERN BLVD,Y,-73.860949,40.75814
QN0214,POINT (-73.904288 40.721978),NE,GRAND AV,61 ST,Y,-73.904288,40.721978
QN0218,POINT (-73.90129 40.714743),NW,FRESH POND RD,ELIOT AV,Y,-73.90129,40.714743
QN0220,POINT (-73.89577700000001 40.725773),NW,GRAND AV,BORDEN AV,Y,-73.895777,40.725773
QN0228,POINT (-73.908006 40.699852),SE,MYRTLE AV,MADISON ST,Y,-73.908006,40.699852
QN0229,POINT (-73.897077 40.700341),SW,SUMMERFIELD ST,MYRTLE AV,Y,-73.897077,40.700341
QN0232,POINT (-73.895707 40.703717),SW,FRESH POND RD,CATALPA AV,Y,-73.895707,40.703717
QN0233,POINT (-73.894711 40.700934),NW,FRESH POND RD,MYRTLE AV,Y,-73.894711,40.700934
QN0234,POINT (-73.888462 40.698684),SW,COOPER AV,CYPRESS HILLS ST,Y,-73.888462,40.698684
QN0241,POINT (-73.90224 40.722713),NE,GRAND AV,MASPETH AV,Y,-73.90224,40.722713
QN0248,POINT (-73.891111 40.701018),SW,MYRTLE AV,CYPRESS HILLS ST,Y,-73.891111,40.701018
QN0250,POINT (-73.899884 40.700386),SE,FOREST AV,MYRTLE AV,Y,-73.899884,40.700386
QN0254,POINT (-73.847837 40.709901),SE,METROPOLITAN AV,72 AV & 72 RD,Y,-73.847837,40.709901
QN0259,POINT (-73.867339 40.72265),NE,WOODHAVEN BLVD,63 DR,Y,-73.867339,40.72265
QN0261,POINT (-73.870843 40.728219),SE,WOODHAVEN BLVD,62 AV & ALDERTON ST,Y,-73.870843,40.728219
QN0262,POINT (-73.850638 40.710712),NE,71 AV,METROPOLITAN AV & NANSEN ST,Y,-73.850638,40.710712
QN0263,POINT (-73.844118 40.721065),SE,71 AV,QUEENS BLVD & AUSTIN ST,Y,-73.844118,40.721065
QN0268,POINT (-73.835801 40.717386),SE,QUEENS BLVD,76 AV,Y,-73.835801,40.717386
QN0274,POINT (-73.862073 40.73043),NW,QUEENS BLVD,63 DR,Y,-73.862073,40.73043
QN0276,POINT (-73.868065 40.732316),SE,QUEENS BLVD,ELIOT AV,Y,-73.868065,40.732316
QN0278,POINT (-73.862029 40.72972300000001),SE,QUEENS BLVD,63 DR,Y,-73.862029,40.729723
QN0280,POINT (-73.857944 40.728233),SE,QUEENS BLVD,65 RD,Y,-73.857944,40.728233
QN0281,POINT (-73.853644 40.72667),SE,QUEENS BLVD,67 AV,Y,-73.853644,40.72667
QN0284,POINT (-73.83356500000001 40.715788),SE,QUEENS BLVD,77 AV,Y,-73.833565,40.715788
QN0287,POINT (-73.862548 40.729613),SE,63 DR,SAUNDERS ST,Y,-73.862548,40.729613
QN0288,POINT (-73.858879 40.73188700000001),SE,63 RD,98 ST,Y,-73.858879,40.731887
QN0289,POINT (-73.861075 40.730157000000005),NW,63 DR,97 ST,Y,-73.861075,40.730157
QN0290,POINT (-73.862798 40.729581),NW,63 DR,QUEENS BLVD,Y,-73.862798,40.729581
QN0291,POINT (-73.864369 40.727149),NW,63 DR,AUSTIN ST,Y,-73.864369,40.727149
QN0296,POINT (-73.850275 40.734006),SW,108 ST,63 RD,Y,-73.850275,40.734006
QN0297,POINT (-73.848904 40.731336),SW,108 ST,65 AV,Y,-73.848904,40.731336
QN0300,POINT (-73.849974 40.733877),NE,108 ST,63 DR,Y,-73.849974,40.733877
QN0302,POINT (-73.865291 40.725347000000006),SW,63 DR,HARING ST,Y,-73.865291,40.725347
QN0315,POINT (-73.79361 40.777581),SW,UTOPIA PKWY,21 RD & 22 AV,Y,-73.79361,40.777581
QN04166,POINT (-73.763312 40.7613),NW,NORTHERN BLVD,219 ST,Y,-73.763312,40.7613
QN04167,POINT (-73.783076 40.75784),NE,NORTHERN BLVD,FRANCIS LEWIS BLVD,Y,-73.783076,40.75784
QN04168,POINT (-73.78335200000001 40.758129),NE,FRANCIS LEWIS BLVD,43 AV,Y,-73.783352,40.758129
QN04169,POINT (-73.830802 40.770157),NW,31 RD,138 ST,Y,-73.830802,40.770157
QN04170,POINT (-73.778094 40.723568),NE,188 ST,AVON RD,Y,-73.778094,40.723568
QN04171,POINT (-73.805056 40.674569),SE,ROCKAWAY BLVD,133 ST,Y,-73.805056,40.674569
QN04172,POINT (-73.841213 40.701113),NE,MYRTLE AV,109 ST,Y,-73.841213,40.701113
QN04173,POINT (-73.901995 40.705243),NE,PUTNAM AV,FOREST AV,Y,-73.901995,40.705243
QN04174,POINT (-73.801426 40.705561),SE,PARSONS BLVD,89 AV,Y,-73.801426,40.705561
QN04175,POINT (-73.795711 40.688953),NE,SUTPHIN BLVD,111 AV,Y,-73.795711,40.688953
QN04177,POINT (-73.806964 40.706646),NW,HILLSIDE AV,150 ST,Y,-73.806964,40.706646
QN04178,POINT (-73.829947 40.714064),NE,QUEENS BLVD,80 RD,Y,-73.829947,40.714064
QN04179,POINT (-73.744698 40.729559),SW,HILLSIDE AV,SPRINGFIELD BLVD,Y,-73.744698,40.729559
QN04180,POINT (-73.73924 40.717563),NW,JAMAICA AV,216 ST,Y,-73.73924,40.717563
QN04181,POINT (-73.804303 40.706975),SE,153 ST,HILLSIDE AV,Y,-73.804303,40.706975
QN04184,POINT (-73.73343400000002 40.738944),SE,UNION TURNPIKE,WINCHESTER BLVD,Y,-73.733434,40.738944
QN04188,POINT (-73.78152600000001 40.729225),NW,UNION TURNPIKE,188 ST,Y,-73.781526,40.729225
QN04189,POINT (-73.77064900000002 40.731804000000004),NW,UNION TURNPIKE,FRANCIS LEWIS BLVD,Y,-73.770649,40.731804
QN04190,POINT (-73.783222 40.728415),SE,UNION TURNPIKE,CHEVY CHASE ST,Y,-73.783222,40.728415
QN04191,POINT (-73.75571000000001 40.734332),NW,UNION TURNPIKE,BELL BLVD,Y,-73.75571,40.734332
QN04193,POINT (-73.855164 40.743529),SW,108 ST,CORONA AV,Y,-73.855164,40.743529
QN04194,POINT (-73.8555 40.702295),SW,WOODHAVEN BLVD,MYRTLE AV,Y,-73.8555,40.702295
QN04196,POINT (-73.851808 40.693653),SE,WOODHAVEN BLVD,JAMAICA AV,Y,-73.851808,40.693653
QN04197,POINT (-73.854319 40.692832),SW,JAMAICA AV,90 ST,Y,-73.854319,40.692832
QN04199,POINT (-73.860537 40.738325),NW,57 AV,99 ST,Y,-73.860537,40.738325
QN04201,POINT (-73.91600200000002 40.746667),NE,48 ST,SKILLMAN AV,Y,-73.916002,40.746667
QN04202,POINT (-73.947124 40.748162),NE,44 DR,21 ST,Y,-73.947124,40.748162
QN04203,POINT (-73.772384 40.731226),SE,UNION TURNPIKE,198 ST,Y,-73.772384,40.731226
QN04204,POINT (-73.780539 40.753607),NE,FRANCIS LEWIS BLVD,47 AV,Y,-73.780539,40.753607
QN04206,POINT (-73.741624 40.7528),SW,DOUGLASTON PKWY,65 AV,Y,-73.741624,40.7528
QN0317,POINT (-73.794836 40.783776),SW,UTOPIA PKWY,16 AV,Y,-73.794836,40.783776
QN0331,POINT (-73.807983 40.761092),NW,SANFORD AV,158 ST,Y,-73.807983,40.761092
QN0332,POINT (-73.817706 40.75974600000001),NW,SANFORD AV,147 ST,Y,-73.817706,40.759746
QN0334,POINT (-73.819312 40.750924),NE,KISSENA BLVD,HOLLY AV,Y,-73.819312,40.750924
QN0338,POINT (-73.788687 40.764456),NW,FRANCIS LEWIS BLVD,35 AV,Y,-73.788687,40.764456
QN0341,POINT (-73.829768 40.768591),NE,138 ST,32 AV,Y,-73.829768,40.768591
QN0343,POINT (-73.826449 40.774199),SW,UNION ST,26 AV & 28 AV,Y,-73.826449,40.774199
QN0348,POINT (-73.804976 40.762825),NW,NORTHERN BLVD,161 ST,Y,-73.804976,40.762825
QN0352,POINT (-73.810123 40.787175),NE,CROSS ISLAND PKWY,CLINTONVILLE ST,Y,-73.810123,40.787175
QN0356,POINT (-73.777133 40.782267),NW,23 AV,BELL BLVD,Y,-73.777133,40.782267
QN0357,POINT (-73.782766 40.778923),NE,23 AV,CORPORAL KENNEDY ST,Y,-73.782766,40.778923
QN0359,POINT (-73.825367 40.742989),NE,MAIN ST,HORACE HARDING EXPWY & 60 AV,Y,-73.825367,40.742989
QN0360,POINT (-73.827353 40.75302700000001),SW,MAIN ST,BLOSSOM & CHERRY AV,Y,-73.827353,40.753027
QN0368,POINT (-73.831903 40.767512),SW,LINDEN PL,32 AV,Y,-73.831903,40.767512
QN0370,POINT (-73.827766 40.763859),SE,NORTHERN BLVD,UNION ST & BOWNE ST,Y,-73.827766,40.763859
QN0386,POINT (-73.790495 40.767054),NW,FRANCIS LEWIS BLVD,33 AV,Y,-73.790495,40.767054
QN0387,POINT (-73.792589 40.757653),SE,NORTHERN BLVD,UTOPIA PKWY,Y,-73.792589,40.757653
QN0394,POINT (-73.826635 40.77274100000001),SW,UNION ST,28 AV,Y,-73.826635,40.772741
QN0399,POINT (-73.825979 40.751061),SW,MAIN ST,ELDER AV,Y,-73.825979,40.751061
QN04000,POINT (-73.896367 40.746061),SW,69 ST,ROOSEVELT AV,Y,-73.896367,40.746061
QN04001,POINT (-73.896701 40.746378),NW,ROOSEVELT AV,69 ST,Y,-73.896701,40.746378
QN04002,POINT (-73.84971 40.724712),NW,QUEENS BLVD,68 DR,Y,-73.84971,40.724712
QN04003,POINT (-73.84369100000002 40.721035),SE,QUEENS BLVD,71 AV,Y,-73.843691,40.721035
QN04004,POINT (-73.877143 40.737534),SW,BROADWAY,JUSTICE AV,Y,-73.877143,40.737534
QN04005,POINT (-73.869263 40.724808),NE,WOODHAVEN BLVD,63 AV,Y,-73.869263,40.724808
QN04006,POINT (-73.93757600000002 40.764804),NE,11 ST,34 AV,Y,-73.937576,40.764804
QN04007,POINT (-73.919228 40.765966),NW,30 AV,34 ST,Y,-73.919228,40.765966
QN04008,POINT (-73.927174 40.762723),SW,BROADWAY,29 ST,Y,-73.927174,40.762723
QN04009,POINT (-73.930229 40.764321),SE,BROADWAY,23 ST,Y,-73.930229,40.764321
QN04010,POINT (-73.870998 40.732803),SW,WOODHAVEN BLVD,HOFFMAN DR,Y,-73.870998,40.732803
QN04011,POINT (-73.90321 40.700401),SE,MYRTLE AV,SENECA AV,Y,-73.90321,40.700401
QN04012,POINT (-73.89828700000001 40.699443),NW,FOREST AV,SUMMERFIELD ST,Y,-73.898287,40.699443
QN04014,POINT (-73.830764 40.699884),SE,LEFFERTS BLVD,JAMAICA AV,Y,-73.830764,40.699884
QN04015,POINT (-73.831404 40.705973),SE,METROPOLITAN AV,LEFFERTS BLVD,Y,-73.831404,40.705973
QN04016,POINT (-73.820526 40.679001),NE,LEFFERTS BLVD,LINDEN BLVD,Y,-73.820526,40.679001
QN04017,POINT (-73.905873 40.721246),NW,GRAND AV,58 AV,Y,-73.905873,40.721246
QN04018,POINT (-73.824105 40.685901),SW,LEFFERTS BLVD,LIBERTY AV,Y,-73.824105,40.685901
QN04019,POINT (-73.736062 40.693943),NW,LINDEN BLVD,225 ST,Y,-73.736062,40.693943
QN04020,POINT (-73.831249 40.659608),SE,102 ST,159 RD,Y,-73.831249,40.659608
QN04022,POINT (-73.752098 40.666488),NW,NORTH CONDUIT AV,225 ST,Y,-73.752098,40.666488
QN04023,POINT (-73.770176 40.595974),SE,BEACH CHANNEL DR,BEACH 38 ST,Y,-73.770176,40.595974
QN04025,POINT (-73.785905 40.594866),SE,BEACH CHANNEL DR,BEACH 56 ST,Y,-73.785905,40.594866
QN04026,POINT (-73.786889 40.595016),NW,BEACH CHANNEL DR,BEACH 57 ST,Y,-73.786889,40.595016
QN04027,POINT (-73.74521 40.729776),NW,HILLSIDE AV,SPRINGFIELD BLVD,Y,-73.74521,40.729776
QN04028,POINT (-73.744945 40.716007),SW,JAMAICA AV,213 ST,Y,-73.744945,40.716007
QN04029,POINT (-73.723976 40.724685),NW,JAMAICA AV,BRADDOCK AV,Y,-73.723976,40.724685
QN04030,POINT (-73.91761 40.743488),NE,47 ST,QUEENS BLVD,Y,-73.91761,40.743488
QN04034,POINT (-73.82565 40.583011),SE,ROCKAWAY BEACH BLVD,BEACH 105 ST,Y,-73.82565,40.583011
QN04035,POINT (-73.735924 40.664964),SW,243 ST,S CONDUIT AV,Y,-73.735924,40.664964
QN04037,POINT (-73.811321 40.726657),NE,KISSENA BLVD,75 AV,Y,-73.811321,40.726657
QN04043,POINT (-73.735872 40.770425),NW,NORTHERN BLVD,LITTLE NECK PKWY,Y,-73.735872,40.770425
QN04044,POINT (-73.793044 40.70455),NW,MERRICK BLVD,ARCHER AV,Y,-73.793044,40.70455
QN04045,POINT (-73.846515 40.774719),NE,COLLEGE PT BLVD,26 AV,Y,-73.846515,40.774719
QN04046,POINT (-73.814858 40.735538),SW,KISSENA BLVD,65 AV (Queens College),Y,-73.814858,40.735538
QN04047,POINT (-73.817387 40.77659),NE,WILLETS PT BLVD,149 ST,Y,-73.817387,40.77659
QN04048,POINT (-73.827995 40.772845),SW,141 ST,28 AV,Y,-73.827995,40.772845
QN04049,POINT (-73.81474 40.73238),NE,KISSENA BLVD,JEWEL AV,Y,-73.81474,40.73238
QN04050,POINT (-73.814633 40.734019),NE,KISSENA BLVD,MELBOURNE AV,Y,-73.814633,40.734019
QN04051,POINT (-73.829007 40.582038),SE,ROCKAWAY BEACH BLVD,BEACH 108 ST,Y,-73.829007,40.582038
QN04053,POINT (-73.826481 40.583014),NW,ROCKAWAY BEACH BLVD,BEACH 105 ST,Y,-73.826481,40.583014
QN04054,POINT (-73.786372 40.740525),SE,188 ST,HORACE HARDING EXPWY,Y,-73.786372,40.740525
QN04055,POINT (-73.744599 40.596174),SW,SEAGIRT BLVD,BEACH 9 ST,Y,-73.744599,40.596174
QN04056,POINT (-73.815021 40.718378),NE,UNION TURNPIKE,147 ST,Y,-73.815021,40.718378
QN04057,POINT (-73.800554 40.72294),NW,UNION TURNPIKE,168 ST,Y,-73.800554,40.72294
QN04059,POINT (-73.804631 40.721124),SW,164 ST,UNION TURNPIKE,Y,-73.804631,40.721124
QN04060,POINT (-73.811189 40.732441),NW,JEWEL AV,PARSONS BLVD,Y,-73.811189,40.732441
QN04061,POINT (-73.79162 40.71109200000001),SE,HILLSIDE AV,170 ST,Y,-73.79162,40.711092
QN04062,POINT (-73.877953 40.75604),SW,90 ST,NORTHERN BLVD,Y,-73.877953,40.75604
QN04063,POINT (-73.893767 40.754432),SW,73 ST,NORTHERN BLVD,Y,-73.893767,40.754432
QN04064,POINT (-73.856012 40.758369),NW,NORTHERN BLVD,114 ST,Y,-73.856012,40.758369
QN04067,POINT (-73.808029 40.701299),SW,SUTPHIN BLVD,91 AV,Y,-73.808029,40.701299
QN04068,POINT (-73.808084 40.701985),NW,SUTPHIN BLVD,JAMAICA AV,Y,-73.808084,40.701985
QN04069,POINT (-73.808071 40.701463),SW,SUTPHIN BLVD,JAMAICA AV,Y,-73.808071,40.701463
QN0407,POINT (-73.808077 40.717092),NE,PARSONS BLVD,82 DR,Y,-73.808077,40.717092
QN04070,POINT (-73.945546 40.757529),SE,40 AV,VERNON BLVD,Y,-73.945546,40.757529
